[2018-11-12 22:06:33,467] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,344] funny logger:Exit :GetJSON
[2018-11-12 22:08:32,344] funny logger:Exit :GetJSON
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,348] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,352] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,562] funny logger:Exit :GetBSObject
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
  File "/usr/lib/python3.5/urllib/request.py", line 444, in _call_chain
    result = func(*args)
  File "/usr/lib/python3.5/urllib/request.py", line 1297, in https_open
    context=self._context, check_hostname=self._check_hostname)
  File "/usr/lib/python3.5/urllib/request.py", line 1254, in do_open
    h.request(req.get_method(), req.selector, req.data, headers)
  File "/usr/lib/python3.5/http/client.py", line 1106, in request
    self._send_request(method, url, body, headers)
  File "/usr/lib/python3.5/http/client.py", line 1151, in _send_request
    self.endheaders(body)
  File "/usr/lib/python3.5/http/client.py", line 1102, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python3.5/http/client.py", line 934, in _send_output
    self.send(msg)
  File "/usr/lib/python3.5/http/client.py", line 877, in send
    self.connect()
  File "/usr/lib/python3.5/http/client.py", line 1260, in connect
    server_hostname=server_hostname)
  File "/usr/lib/python3.5/ssl.py", line 377, in wrap_socket
    _context=self)
  File "/usr/lib/python3.5/ssl.py", line 752, in __init__
    self.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 988, in do_handshake
    self._sslobj.do_handshake()
  File "/usr/lib/python3.5/ssl.py", line 633, in do_handshake
    self._sslobj.do_handshake()
KeyboardInterrupt
[2018-11-12 22:08:32,631] funny logger:exception raised inGetGoodRate
Traceback (most recent call last):
  File "myGAND.py", line 33, in Wrapper
    func(*args,**kwargs)
  File "myGAND.py", line 91, in GetGoodRate
    bsObj = GetBSObject(urlVeryDetailsJson,headers,"gb18030")
  File "myGAND.py", line 43, in Wrapper
    return func(*args,**kwargs)
  File "myGAND.py", line 51, in GetBSObject
    html = urlopen(request)
  File "/usr/lib/python3.5/urllib/request.py", line 163, in urlopen
    return opener.open(url, data, timeout)
  File "/usr/lib/python3.5/urllib/request.py", line 466, in open
    response = self._open(req, data)
  File "/usr/lib/python3.5/urllib/request.py", line 484, in _open
    '_open', req)
